ano,area,tipoviolencia,sexo,nocasos,poblacion,tasa
2014,Engativ?,Intrafamiliar,Hombre ,804,414666,1939
2014,Suba,Intrafamiliar,Hombre ,970,544454,1782
2014,Barrios Unidos,Intrafamiliar,Hombre ,159,114441,1389
2014,Teusaquillo,Intrafamiliar,Hombre ,66,69896,944
2014,Los M?rtires,Intrafamiliar,Hombre ,127,49712,2555
2014,Antonio Nari?o,Intrafamiliar,Hombre ,94,52911,1777
2014,Puente Aranda,Intrafamiliar,Hombre ,180,126417,1424
2014,La Candelaria,Intrafamiliar,Hombre ,25,12784,1956
2014,Rafael Uribe Uribe,Intrafamiliar,Hombre ,552,184898,2985
2014,Ciudad Bol?var,Intrafamiliar,Hombre ,837,330665,2531
2014,Sumapaz,Intrafamiliar,Hombre ,70,3315,21116
2014,Distrito,Intrafamiliar,Hombre ,10126,3758224,2694
2015,Usaqu?n,Intrafamiliar,Hombre ,892,229094,3894
2015,Chapinero,Intrafamiliar,Hombre ,158,64685,2443
2015,Santa Fe,Intrafamiliar,Hombre ,177,55489,319
2015,San Crist?bal,Intrafamiliar,Hombre ,856,198396,4315
2015,Usme,Intrafamiliar,Hombre ,795,214039,3714
2015,Tunjuelito,Intrafamiliar,Hombre ,173,99269,1743
2015,Bosa,Intrafamiliar,Hombre ,1544,316343,4881
2015,Kennedy,Intrafamiliar,Hombre ,1074,521766,2058
2015,Fontib?n,Intrafamiliar,Hombre ,322,180174,1787
2015,Engativ?,Intrafamiliar,Hombre ,754,418890,180
2015,Suba,Intrafamiliar,Hombre ,932,557588,1671
2015,Barrios Unidos,Intrafamiliar,Hombre ,210,115855,1813
2015,Teusaquillo,Intrafamiliar,Hombre ,91,70497,1291
2015,Los M?rtires,Intrafamiliar,Hombre ,110,49840,2207
2015,Antonio Nari?o,Intrafamiliar,Hombre ,96,53103,1808
2015,Puente Aranda,Intrafamiliar,Hombre ,245,127204,1926
2015,La Candelaria,Intrafamiliar,Hombre ,29,12799,2266
2015,Rafael Uribe Uribe,Intrafamiliar,Hombre ,616,184837,3333
2015,Ciudad Bol?var,Intrafamiliar,Hombre ,1261,336796,3744
2015,Sumapaz,Intrafamiliar,Hombre ,81,3349,24186
2015,Distrito,Intrafamiliar,Hombre ,10416,3810013,2734
2016,Usaqu?n,Intrafamiliar,Hombre ,734,219459,3345
2016,Chapinero,Intrafamiliar,Hombre ,124,60502,205
2016,Santa Fe,Intrafamiliar,Hombre ,143,48702,2936
2016,San Crist?bal,Intrafamiliar,Hombre ,612,192514,3179
2016,Usme,Intrafamiliar,Hombre ,705,164937,4274
2016,Tunjuelito,Intrafamiliar,Hombre ,143,93839,1524
2016,Bosa,Intrafamiliar,Hombre ,1182,345676,3419
2016,Kennedy,Intrafamiliar,Hombre ,886,578977,153
2016,Fontib?n,Intrafamiliar,Hombre ,324,190484,1701
2016,Engativ?,Intrafamiliar,Hombre ,602,419262,1436
2016,Suba,Intrafamiliar,Hombre ,773,595157,1299
2016,Barrios Unidos,Intrafamiliar,Hombre ,148,132267,1119
2016,Teusaquillo,Intrafamiliar,Hombre ,73,66622,1096
2016,Los M?rtires,Intrafamiliar,Hombre ,119,47587,2501
2016,Antonio Nari?o,Intrafamiliar,Hombre ,95,53613,1772
2016,Puente Aranda,Intrafamiliar,Hombre ,184,111898,1644
2016,La Candelaria,Intrafamiliar,Hombre ,27,12117,2228
2016,Rafael Uribe Uribe,Intrafamiliar,Hombre ,633,172915,3661
2016,Ciudad Bol?var,Intrafamiliar,Hombre ,1258,351333,3581
2016,Sumapaz,Intrafamiliar,Hombre ,66,3765,1753
2016,Distrito,Intrafamiliar,Hombre ,19247,3861626,4984
2017,Usaqu?n,Intrafamiliar,Hombre ,652,220260,296
2017,Chapinero,Intrafamiliar,Hombre ,107,60558,1767
2017,Santa Fe,Intrafamiliar,Hombre ,187,48066,389
2017,San Crist?bal,Intrafamiliar,Hombre ,632,191535,330
2017,Usme,Intrafamiliar,Hombre ,780,166347,4689
2017,Tunjuelito,Intrafamiliar,Hombre ,245,93152,263
2017,Bosa,Intrafamiliar,Hombre ,901,356324,2529
2017,Kennedy,Intrafamiliar,Hombre ,835,589932,1415
2017,Fontib?n,Intrafamiliar,Hombre ,227,195255,1163
2017,Engativ?,Intrafamiliar,Hombre ,610,422164,1445
2017,Suba,Intrafamiliar,Hombre ,768,610983,1257
2017,Barrios Unidos,Intrafamiliar,Hombre ,146,134370,1087
2017,Teusaquillo,Intrafamiliar,Hombre ,78,66663,117
2017,Los M?rtires,Intrafamiliar,Hombre ,150,47476,3159
2017,Antonio Nari?o,Intrafamiliar,Hombre ,75,53702,1397
2017,Puente Aranda,Intrafamiliar,Hombre ,162,110484,1466
2017,La Candelaria,Intrafamiliar,Hombre ,26,12045,2159
2017,Rafael Uribe Uribe,Intrafamiliar,Hombre ,590,171622,3438
2017,Ciudad Bol?var,Intrafamiliar,Hombre ,1469,358148,4102
2017,Sumapaz,Intrafamiliar,Hombre ,29,3827,7578
2017,Distrito,Intrafamiliar,Hombre ,8671,3912913,2216
2018,Usaqu?n,Intrafamiliar,Hombre ,432,220965,1955
2018,Chapinero,Intrafamiliar,Hombre ,107,60592,1766
2018,Santa Fe,Intrafamiliar,Hombre ,189,47419,3986
2018,San Crist?bal,Intrafamiliar,Hombre ,633,190493,3323
2018,Usme,Intrafamiliar,Hombre ,791,167691,4717
2018,Tunjuelito,Intrafamiliar,Hombre ,263,92442,2845
2018,Bosa,Intrafamiliar,Hombre ,927,367160,2525
2018,Kennedy,Intrafamiliar,Hombre ,871,600824,145
2018,Fontib?n,Intrafamiliar,Hombre ,204,200058,102
2018,Engativ?,Intrafamiliar,Hombre ,661,424898,1556
2018,Suba,Intrafamiliar,Hombre ,859,626954,137
2018,Barrios Unidos,Intrafamiliar,Hombre ,131,136457,96
2018,Teusaquillo,Intrafamiliar,Hombre ,74,66681,111
2018,Los M?rtires,Intrafamiliar,Hombre ,123,47347,2598
2018,Antonio Nari?o,Intrafamiliar,Hombre ,94,53772,1748
2018,Puente Aranda,Intrafamiliar,Hombre ,172,109029,1578
2018,La Candelaria,Intrafamiliar,Hombre ,24,11973,2005
2018,Rafael Uribe Uribe,Intrafamiliar,Hombre ,667,170270,3917
2018,Ciudad Bol?var,Intrafamiliar,Hombre ,1608,364946,4406
2018,Sumapaz,Intrafamiliar,Hombre ,40,3878,10315
2018,Distrito,Intrafamiliar,Hombre ,8880,3963849,224
2019,Usaqu?n,Intrafamiliar,Hombre ,348,221576,1571
2019,Chapinero,Intrafamiliar,Hombre ,108,60592,1782
2019,Santa Fe,Intrafamiliar,Hombre ,290,46763,6201
2019,San Crist?bal,Intrafamiliar,Hombre ,942,189378,4974
2019,Usme,Intrafamiliar,Hombre ,644,168989,3811
2019,Tunjuelito,Intrafamiliar,Hombre ,236,91695,2574
2019,Bosa,Intrafamiliar,Hombre ,1032,378186,2729
2019,Kennedy,Intrafamiliar,Hombre ,1136,611659,1857
2019,Fontib?n,Intrafamiliar,Hombre ,268,204903,1308
2019,Engativ?,Intrafamiliar,Hombre ,646,427470,1511
2019,Suba,Intrafamiliar,Hombre ,927,643043,1442
2019,Barrios Unidos,Intrafamiliar,Hombre ,113,138503,816
2019,Teusaquillo,Intrafamiliar,Hombre ,101,66684,1515
2019,Los M?rtires,Intrafamiliar,Hombre ,245,47189,5192
2019,Antonio Nari?o,Intrafamiliar,Hombre ,129,53823,2397
2019,Puente Aranda,Intrafamiliar,Hombre ,242,107562,225
2019,La Candelaria,Intrafamiliar,Hombre ,45,11891,3784
2019,Rafael Uribe Uribe,Intrafamiliar,Hombre ,764,168858,4525
2019,Ciudad Bol?var,Intrafamiliar,Hombre ,1205,371732,3242
2019,Sumapaz,Intrafamiliar,Hombre ,27,3939,6855
2019,Distrito,Intrafamiliar,Hombre ,9448,4014435,2354
2020,Usaqu?n,Intrafamiliar,Hombre ,273,222090,1229
2020,Chapinero,Intrafamiliar,Hombre ,82,60583,1354
2020,Santa Fe,Intrafamiliar,Hombre ,138,46092,2994
2020,San Crist?bal,Intrafamiliar,Hombre ,423,188197,2248
2020,Usme,Intrafamiliar,Hombre ,652,170228,383
2020,Tunjuelito,Intrafamiliar,Hombre ,262,90923,2882
2020,Bosa,Intrafamiliar,Hombre ,864,389400,2219
2020,Kennedy,Intrafamiliar,Hombre ,926,622421,1488
2020,Fontib?n,Intrafamiliar,Hombre ,275,209777,1311
2020,Engativ?,Intrafamiliar,Hombre ,485,429868,1128
2020,Suba,Intrafamiliar,Hombre ,610,659288,925
2020,Barrios Unidos,Intrafamiliar,Hombre ,84,140524,598
2020,Teusaquillo,Intrafamiliar,Hombre ,88,66651,132
2020,Los M?rtires,Intrafamiliar,Hombre ,90,47015,1914
2020,Antonio Nari?o,Intrafamiliar,Hombre ,72,53843,1337
2020,Puente Aranda,Intrafamiliar,Hombre ,162,106060,1527
2020,La Candelaria,Intrafamiliar,Hombre ,32,11809,271
2020,Rafael Uribe Uribe,Intrafamiliar,Hombre ,370,167392,221
2020,Ciudad Bol?var,Intrafamiliar,Hombre ,1045,378504,2761
2020,Sumapaz,Intrafamiliar,Hombre ,20,3994,5008
2020,Distrito,Intrafamiliar,Hombre ,6954,4064659,1711
2012,Usaqu?n,Emocional,Hombre ,778,222331,3499
2012,Chapinero,Emocional,Hombre ,76,62795,121
2012,Santa Fe,Emocional,Hombre ,201,55153,3644
2012,San Crist?bal,Emocional,Hombre ,737,199566,3693
2012,Usme,Emocional,Hombre ,820,197911,4143
2012,Tunjuelito,Emocional,Hombre ,204,99557,2049
2012,Bosa,Emocional,Hombre ,1621,292176,5548
2012,Kennedy,Emocional,Hombre ,903,502287,1798
2012,Fontib?n,Emocional,Hombre ,335,167533,200
2012,Engativ?,Emocional,Hombre ,1103,406597,2713
2012,Suba,Emocional,Hombre ,944,518960,1819
2012,Barrios Unidos,Emocional,Hombre ,116,112703,1029
2012,Teusaquillo,Emocional,Hombre ,57,68544,832
2012,Los M?rtires,Emocional,Hombre ,156,49277,3166
2012,Antonio Nari?o,Emocional,Hombre ,91,52580,1731
2012,Puente Aranda,Emocional,Hombre ,233,125944,185
2012,La Candelaria,Emocional,Hombre ,30,12726,2357
2012,Rafael Uribe Uribe,Emocional,Hombre ,600,184951,3244
2012,Ciudad Bol?var,Emocional,Hombre ,1142,319009,358
2012,Sumapaz,Emocional,Hombre ,67,3268,20502
2012,Distrito,Emocional,Hombre ,10410,3653868,2849
2012,Usaqu?n,Fisica,Hombre ,163,222331,733
2012,Chapinero,Fisica,Hombre ,12,62795,191
2012,Santa Fe,Fisica,Hombre ,30,55153,544
2012,San Crist?bal,Fisica,Hombre ,137,199566,686
2012,Usme,Fisica,Hombre ,95,197911,48
2012,Tunjuelito,Fisica,Hombre ,76,99557,763
2012,Bosa,Fisica,Hombre ,223,292176,763
2012,Kennedy,Fisica,Hombre ,211,502287,42
2012,Fontib?n,Fisica,Hombre ,107,167533,639
2012,Engativ?,Fisica,Hombre ,226,406597,556
2012,Suba,Fisica,Hombre ,232,518960,447
2012,Barrios Unidos,Fisica,Hombre ,18,112703,16
2012,Teusaquillo,Fisica,Hombre ,18,68544,263
2012,Los M?rtires,Fisica,Hombre ,40,49277,812
2012,Antonio Nari?o,Fisica,Hombre ,18,52580,342
2012,Puente Aranda,Fisica,Hombre ,62,125944,492
2012,La Candelaria,Fisica,Hombre ,5,12726,393
2012,Rafael Uribe Uribe,Fisica,Hombre ,173,184951,935
2012,Ciudad Bol?var,Fisica,Hombre ,207,319009,649
2012,Sumapaz,Fisica,Hombre ,12,3268,3672
2012,Distrito,Fisica,Hombre ,2109,3653868,577
2012,Usaqu?n,Sexual,Hombre ,36,222331,162
2012,Chapinero,Sexual,Hombre ,5,62795,8
2012,Santa Fe,Sexual,Hombre ,15,55153,272
2012,San Crist?bal,Sexual,Hombre ,46,199566,231
2012,Usme,Sexual,Hombre ,48,197911,243
2012,Tunjuelito,Sexual,Hombre ,18,99557,181
2012,Bosa,Sexual,Hombre ,135,292176,462
2012,Kennedy,Sexual,Hombre ,107,502287,213
2012,Fontib?n,Sexual,Hombre ,49,167533,292
2012,Engativ?,Sexual,Hombre ,61,406597,15
2012,Suba,Sexual,Hombre ,66,518960,127
2012,Barrios Unidos,Sexual,Hombre ,9,112703,8
2012,Teusaquillo,Sexual,Hombre ,3,68544,44
2012,Los M?rtires,Sexual,Hombre ,11,49277,223
2012,Antonio Nari?o,Sexual,Hombre ,6,52580,114
2012,Puente Aranda,Sexual,Hombre ,37,125944,294
2012,La Candelaria,Sexual,Hombre ,2,12726,157
2012,Rafael Uribe Uribe,Sexual,Hombre ,53,184951,287
2012,Ciudad Bol?var,Sexual,Hombre ,81,319009,254
2012,Sumapaz,Sexual,Hombre ,3,3268,918
2012,Distrito,Sexual,Hombre ,811,3653868,222
2012,Usaqu?n,Economica,Hombre ,104,222331,468
2012,Chapinero,Economica,Hombre ,8,62795,127
2012,Santa Fe,Economica,Hombre ,7,55153,127
2012,San Crist?bal,Economica,Hombre ,13,199566,65
2012,Usme,Economica,Hombre ,13,197911,66
2012,Tunjuelito,Economica,Hombre ,3,99557,3
2012,Bosa,Economica,Hombre ,60,292176,205
2012,Kennedy,Economica,Hombre ,20,502287,4
2012,Fontib?n,Economica,Hombre ,21,167533,125
2012,Engativ?,Economica,Hombre ,189,406597,465
2012,Suba,Economica,Hombre ,67,518960,129
2012,Barrios Unidos,Economica,Hombre ,10,112703,89
2012,Teusaquillo,Economica,Hombre ,7,68544,102
2012,Los M?rtires,Economica,Hombre ,6,49277,122
2012,Antonio Nari?o,Economica,Hombre ,4,52580,76
2012,Puente Aranda,Economica,Hombre ,4,125944,32
2012,La Candelaria,Economica,Hombre ,2,12726,157
2012,Rafael Uribe Uribe,Economica,Hombre ,15,184951,81
2012,Ciudad Bol?var,Economica,Hombre ,31,319009,97
2012,Sumapaz,Economica,Hombre ,8,3268,2448
2012,Distrito,Economica,Hombre ,600,3653868,164
2012,Usaqu?n,Negligencia ,Hombre ,326,222331,1466
2012,Chapinero,Negligencia ,Hombre ,47,62795,748
2012,Santa Fe,Negligencia ,Hombre ,143,55153,2593
2012,San Crist?bal,Negligencia ,Hombre ,521,199566,2611
2012,Usme,Negligencia ,Hombre ,579,197911,2926
2012,Tunjuelito,Negligencia ,Hombre ,86,99557,864
2012,Bosa,Negligencia ,Hombre ,852,292176,2916
2012,Kennedy,Negligencia ,Hombre ,522,502287,1039
2012,Fontib?n,Negligencia ,Hombre ,153,167533,913
2012,Engativ?,Negligencia ,Hombre ,688,406597,1692
2012,Suba,Negligencia ,Hombre ,608,518960,1172
2012,Barrios Unidos,Negligencia ,Hombre ,52,112703,461
2012,Teusaquillo,Negligencia ,Hombre ,29,68544,423
2012,Los M?rtires,Negligencia ,Hombre ,95,49277,1928
2012,Antonio Nari?o,Negligencia ,Hombre ,57,52580,1084
2012,Puente Aranda,Negligencia ,Hombre ,148,125944,1175
2012,La Candelaria,Negligencia ,Hombre ,21,12726,165
2012,Rafael Uribe Uribe,Negligencia ,Hombre ,278,184951,1503
2012,Ciudad Bol?var,Negligencia ,Hombre ,747,319009,2342
2012,Sumapaz,Negligencia ,Hombre ,23,3268,7038
2012,Distrito,Negligencia ,Hombre ,6067,3653868,166
2012,Usaqu?n,Abandono,Hombre ,67,222331,301
2012,Chapinero,Abandono,Hombre ,8,62795,127
2012,Santa Fe,Abandono,Hombre ,15,55153,272
2012,San Crist?bal,Abandono,Hombre ,78,199566,391
2012,Usme,Abandono,Hombre ,71,197911,359
2012,Tunjuelito,Abandono,Hombre ,7,99557,7
2012,Bosa,Abandono,Hombre ,151,292176,517
2012,Kennedy,Abandono,Hombre ,56,502287,111
2012,Fontib?n,Abandono,Hombre ,41,167533,245
2012,Engativ?,Abandono,Hombre ,169,406597,416
2012,Suba,Abandono,Hombre ,87,518960,168
2012,Barrios Unidos,Abandono,Hombre ,24,112703,213
2012,Teusaquillo,Abandono,Hombre ,11,68544,16
2012,Los M?rtires,Abandono,Hombre ,14,49277,284
2012,Antonio Nari?o,Abandono,Hombre ,6,52580,114
2012,Puente Aranda,Abandono,Hombre ,20,125944,159
2012,La Candelaria,Abandono,Hombre ,5,12726,393
2012,Rafael Uribe Uribe,Abandono,Hombre ,55,184951,297
2012,Ciudad Bol?var,Abandono,Hombre ,105,319009,329
2012,Sumapaz,Abandono,Hombre ,9,3268,2754
2012,Distrito,Abandono,Hombre ,1015,3653868,278
2013,Usaqu?n,Emocional,Hombre ,989,224799,4399
2013,Chapinero,Emocional,Hombre ,73,63525,1149
2013,Santa Fe,Emocional,Hombre ,147,55182,2664
2013,San Crist?bal,Emocional,Hombre ,874,199306,4385
2013,Usme,Emocional,Hombre ,883,205586,4295
2013,Tunjuelito,Emocional,Hombre ,230,99504,2311
2013,Bosa,Emocional,Hombre ,1588,299608,530
2013,Kennedy,Emocional,Hombre ,757,508288,1489
2013,Fontib?n,Emocional,Hombre ,290,171480,1691
2013,Engativ?,Emocional,Hombre ,1064,410586,2591
2013,Suba,Emocional,Hombre ,857,531612,1612
2013,Barrios Unidos,Emocional,Hombre ,147,113426,1296
2013,Teusaquillo,Emocional,Hombre ,57,69240,823
2013,Los M?rtires,Emocional,Hombre ,128,49520,2585
2013,Antonio Nari?o,Emocional,Hombre ,93,52739,1763
2013,Puente Aranda,Emocional,Hombre ,221,126025,1754
2013,La Candelaria,Emocional,Hombre ,25,12759,1959
2013,Rafael Uribe Uribe,Emocional,Hombre ,563,184934,3044
2013,Ciudad Bol?var,Emocional,Hombre ,865,324757,2664
2013,Sumapaz,Emocional,Hombre ,79,3289,24019
2013,Distrito,Emocional,Hombre ,9930,3706165,2679
2013,Usaqu?n,Fisica,Hombre ,113,224799,503
2013,Chapinero,Fisica,Hombre ,16,63525,252
2013,Santa Fe,Fisica,Hombre ,36,55182,652
2013,San Crist?bal,Fisica,Hombre ,283,199306,142
2013,Usme,Fisica,Hombre ,157,205586,764
2013,Tunjuelito,Fisica,Hombre ,78,99504,784
2013,Bosa,Fisica,Hombre ,311,299608,1038
2013,Kennedy,Fisica,Hombre ,207,508288,407
2013,Fontib?n,Fisica,Hombre ,83,171480,484
2013,Engativ?,Fisica,Hombre ,209,410586,509
2013,Suba,Fisica,Hombre ,197,531612,371
2013,Barrios Unidos,Fisica,Hombre ,31,113426,273
2013,Teusaquillo,Fisica,Hombre ,15,69240,217
2013,Los M?rtires,Fisica,Hombre ,49,49520,989
2013,Antonio Nari?o,Fisica,Hombre ,31,52739,588
2013,Puente Aranda,Fisica,Hombre ,64,126025,508
2013,La Candelaria,Fisica,Hombre ,10,12759,784
2013,Rafael Uribe Uribe,Fisica,Hombre ,170,184934,919
2013,Ciudad Bol?var,Fisica,Hombre ,217,324757,668
2013,Sumapaz,Fisica,Hombre ,11,3289,3344
2013,Distrito,Fisica,Hombre ,2288,3706165,617
2013,Usaqu?n,Sexual,Hombre ,45,224799,20
2013,Chapinero,Sexual,Hombre ,0,63525,0
2013,Santa Fe,Sexual,Hombre ,14,55182,254
2013,San Crist?bal,Sexual,Hombre ,45,199306,226
2013,Usme,Sexual,Hombre ,79,205586,384
2013,Tunjuelito,Sexual,Hombre ,17,99504,171
2013,Bosa,Sexual,Hombre ,180,299608,601
2013,Kennedy,Sexual,Hombre ,84,508288,165
2013,Fontib?n,Sexual,Hombre ,37,171480,216
2013,Engativ?,Sexual,Hombre ,74,410586,18
2013,Suba,Sexual,Hombre ,75,531612,141
2013,Barrios Unidos,Sexual,Hombre ,15,113426,132
2013,Teusaquillo,Sexual,Hombre ,9,69240,13
2013,Los M?rtires,Sexual,Hombre ,8,49520,162
2013,Antonio Nari?o,Sexual,Hombre ,11,52739,209
2013,Puente Aranda,Sexual,Hombre ,17,126025,135
2013,La Candelaria,Sexual,Hombre ,1,12759,78
2013,Rafael Uribe Uribe,Sexual,Hombre ,62,184934,335
2013,Ciudad Bol?var,Sexual,Hombre ,68,324757,209
2013,Sumapaz,Sexual,Hombre ,0,3289,0
2013,Distrito,Sexual,Hombre ,841,3706165,227
2013,Usaqu?n,Economica,Hombre ,72,224799,32
2013,Chapinero,Economica,Hombre ,13,63525,205
2013,Santa Fe,Economica,Hombre ,8,55182,145
2013,San Crist?bal,Economica,Hombre ,32,199306,161
2013,Usme,Economica,Hombre ,18,205586,88
2013,Tunjuelito,Economica,Hombre ,0,99504,0
2013,Bosa,Economica,Hombre ,60,299608,20
2013,Kennedy,Economica,Hombre ,20,508288,39
2013,Fontib?n,Economica,Hombre ,11,171480,64
2013,Engativ?,Economica,Hombre ,32,410586,78
2013,Suba,Economica,Hombre ,54,531612,102
2013,Barrios Unidos,Economica,Hombre ,13,113426,115
2013,Teusaquillo,Economica,Hombre ,1,69240,14
2013,Los M?rtires,Economica,Hombre ,7,49520,141
2013,Antonio Nari?o,Economica,Hombre ,5,52739,95
2013,Puente Aranda,Economica,Hombre ,8,126025,63
2013,La Candelaria,Economica,Hombre ,2,12759,157
2013,Rafael Uribe Uribe,Economica,Hombre ,15,184934,81
2013,Ciudad Bol?var,Economica,Hombre ,23,324757,71
2013,Sumapaz,Economica,Hombre ,1,3289,304
2013,Distrito,Economica,Hombre ,395,3706165,107
2013,Usaqu?n,Negligencia ,Hombre ,354,224799,1575
2013,Chapinero,Negligencia ,Hombre ,49,63525,771
2013,Santa Fe,Negligencia ,Hombre ,79,55182,1432
2013,San Crist?bal,Negligencia ,Hombre ,528,199306,2649
2013,Usme,Negligencia ,Hombre ,625,205586,304
2013,Tunjuelito,Negligencia ,Hombre ,102,99504,1025
2013,Bosa,Negligencia ,Hombre ,748,299608,2497
2013,Kennedy,Negligencia ,Hombre ,463,508288,911
2013,Fontib?n,Negligencia ,Hombre ,145,171480,846
2013,Engativ?,Negligencia ,Hombre ,608,410586,1481
2013,Suba,Negligencia ,Hombre ,506,531612,952
2013,Barrios Unidos,Negligencia ,Hombre ,86,113426,758
2013,Teusaquillo,Negligencia ,Hombre ,31,69240,448
2013,Los M?rtires,Negligencia ,Hombre ,62,49520,1252
2013,Antonio Nari?o,Negligencia ,Hombre ,43,52739,815
2013,Puente Aranda,Negligencia ,Hombre ,122,126025,968
2013,La Candelaria,Negligencia ,Hombre ,10,12759,784
2013,Rafael Uribe Uribe,Negligencia ,Hombre ,274,184934,1482
2013,Ciudad Bol?var,Negligencia ,Hombre ,480,324757,1478
2013,Sumapaz,Negligencia ,Hombre ,20,3289,6081
2013,Distrito,Negligencia ,Hombre ,5335,3706165,1439
2013,Usaqu?n,Abandono,Hombre ,48,224799,214
2013,Chapinero,Abandono,Hombre ,11,63525,173
2013,Santa Fe,Abandono,Hombre ,19,55182,344
2013,San Crist?bal,Abandono,Hombre ,111,199306,557
2013,Usme,Abandono,Hombre ,97,205586,472
2013,Tunjuelito,Abandono,Hombre ,8,99504,8
2013,Bosa,Abandono,Hombre ,96,299608,32
2013,Kennedy,Abandono,Hombre ,59,508288,116
2013,Fontib?n,Abandono,Hombre ,31,171480,181
2013,Engativ?,Abandono,Hombre ,106,410586,258
2013,Suba,Abandono,Hombre ,65,531612,122
2013,Barrios Unidos,Abandono,Hombre ,24,113426,212
2013,Teusaquillo,Abandono,Hombre ,6,69240,87
2013,Los M?rtires,Abandono,Hombre ,11,49520,222
2013,Antonio Nari?o,Abandono,Hombre ,6,52739,114
2013,Puente Aranda,Abandono,Hombre ,19,126025,151
2013,La Candelaria,Abandono,Hombre ,3,12759,235
2013,Rafael Uribe Uribe,Abandono,Hombre ,65,184934,351
2013,Ciudad Bol?var,Abandono,Hombre ,72,324757,222
2013,Sumapaz,Abandono,Hombre ,11,3289,3344
2013,Distrito,Abandono,Hombre ,868,3706165,234
2014,Usaqu?n,Emocional,Hombre ,913,227071,4021
2014,Chapinero,Emocional,Hombre ,90,64164,1403
2014,Santa Fe,Emocional,Hombre ,206,55287,3726
2014,San Crist?bal,Emocional,Hombre ,941,198924,473
2014,Usme,Emocional,Hombre ,890,211224,4214
2014,Tunjuelito,Emocional,Hombre ,207,99411,2082
2014,Bosa,Emocional,Hombre ,1682,307600,5468
2014,Kennedy,Emocional,Hombre ,925,514716,1797
2014,Fontib?n,Emocional,Hombre ,388,175668,2209
2014,Engativ?,Emocional,Hombre ,804,414666,1939
2014,Suba,Emocional,Hombre ,970,544454,1782
2014,Barrios Unidos,Emocional,Hombre ,159,114441,1389
2014,Teusaquillo,Emocional,Hombre ,66,69896,944
2014,Los M?rtires,Emocional,Hombre ,127,49712,2555
2014,Antonio Nari?o,Emocional,Hombre ,94,52911,1777
2014,Puente Aranda,Emocional,Hombre ,180,126417,1424
2014,La Candelaria,Emocional,Hombre ,25,12784,1956
2014,Rafael Uribe Uribe,Emocional,Hombre ,552,184898,2985
2014,Ciudad Bol?var,Emocional,Hombre ,837,330665,2531
2014,Sumapaz,Emocional,Hombre ,70,3315,21116
2014,Distrito,Emocional,Hombre ,10126,3758224,2694
